Order id,Tracking number,Carrier,Label Created Date,Delivered date,Events,Warehouse
7863638311106,9405511107984843925829,USPS,03-01-2022 23:31,07-01-2022 17:59,"Status: delivered: Description: January 7 12:59 pm Delivered, Front Door/Porch in SAINT PAUL, MN, date: 07-01-2022 17:59",iFulfill Warehouse
7863625609967,9405511107984852267408,USPS,30-12-2021 23:08,07-01-2022 17:10,"Status: delivered: Description: January 7 12:10 pm Delivered, Front Desk/Reception/Mail Room in NEW YORK, NY, date: 07-01-2022 17:10",iFulfill Warehouse
7863624836304,9405511107984852387021,USPS,30-12-2021 23:01,06-01-2022 20:33,"Status: delivered: Description: January 6 3:33 pm Delivered, In/At Mailbox in MOUNTAIN TOP, PA, date: 06-01-2022 20:33",iFulfill Warehouse
7863624836304,9405511107984852387021,USPS,30-12-2021 23:01,06-01-2022 20:33,"Status: delivered: Description: January 6 3:33 pm Delivered, In/At Mailbox in MOUNTAIN TOP, PA, date: 06-01-2022 20:33",iFulfill Warehouse
5863601446168,9405511107984852978366,USPS,30-12-2021 23:55,06-01-2022 15:34,"Status: delivered: Description: January 6 10:34 am Delivered, Parcel Locker in BARTOW, WV, date: 06-01-2022 15:34",iFulfill Warehouse
5863601446168,9405511107984852978366,USPS,30-12-2021 23:55,06-01-2022 15:34,"Status: delivered: Description: January 6 10:34 am Delivered, Parcel Locker in BARTOW, WV, date: 06-01-2022 15:34",iFulfill Warehouse
7863590052177,9405511107984860209605,USPS,28-12-2021 23:06,31-12-2021 18:34,"Status: delivered: Description: December 31 1:34 pm Delivered, In/At Mailbox in HULL, MA, date: 31-12-2021 18:34",iFulfill Warehouse
7863590151313,9405511107984864262781,USPS,28-12-2021 19:45,03-01-2022 13:48,"Status: delivered: Description: January 3 8:48 am Delivered, Front Door/Porch in ORRVILLE, OH, date: 03-01-2022 13:48",iFulfill Warehouse
3863485077933,9405511107984864555142,USPS,28-12-2021 19:50,31-12-2021 16:42,"Status: delivered: Description: December 31 11:42 am Delivered, Front Door/Porch in MINSTER, OH, date: 31-12-2021 16:42",iFulfill Warehouse
7863611841793,9405511107984871135962,USPS,04-01-2022 20:47,07-01-2022 21:10,"Status: delivered: Description: January 7 4:10 pm Delivered, Front Door/Porch in DEERFIELD BEACH, FL, date: 07-01-2022 21:10",iFulfill Warehouse
8863651854621,9405511107984871514859,USPS,04-01-2022 20:35,08-01-2022 15:53,"Status: delivered: Description: January 8 10:53 am Delivered, In/At Mailbox in MILAN, MO, date: 08-01-2022 15:53",iFulfill Warehouse
7863600359252,9405511107984871520904,USPS,04-01-2022 20:38,06-01-2022 17:04,"Status: delivered: Description: January 6 12:04 pm Delivered, Front Door/Porch in SAINT ALBANS, WV, date: 06-01-2022 17:04",iFulfill Warehouse
7863649726478,9405511107984872014822,USPS,04-01-2022 00:15,07-01-2022 20:24,"Status: delivered: Description: January 7 3:24 pm Delivered, In/At Mailbox in ASHTABULA, OH, date: 07-01-2022 20:24",iFulfill Warehouse
8863640032353,9405511107984872327137,USPS,04-01-2022 00:26,07-01-2022 16:36,"Status: delivered: Description: January 7 11:36 am Delivered, In/At Mailbox in TAMPA, FL, date: 07-01-2022 16:36",iFulfill Warehouse
8863652226860,9405511107984872349771,USPS,04-01-2022 00:25,06-01-2022 19:42,"Status: delivered: Description: January 6 2:42 pm Delivered, In/At Mailbox in MORENO VALLEY, CA, date: 06-01-2022 19:42",iFulfill Warehouse
8863652226860,9405511107984872349771,USPS,04-01-2022 00:25,06-01-2022 19:42,"Status: delivered: Description: January 6 2:42 pm Delivered, In/At Mailbox in MORENO VALLEY, CA, date: 06-01-2022 19:42",iFulfill Warehouse
8863651457053,9405511107984872548631,USPS,04-01-2022 00:34,07-01-2022 18:07,"Status: delivered: Description: January 7 1:07 pm Delivered, In/At Mailbox in ABILENE, TX, date: 07-01-2022 18:07",iFulfill Warehouse
8863641122254,9405511107984875050902,USPS,03-01-2022 23:36,06-01-2022 16:39,"Status: delivered: Description: January 6 11:39 am Delivered, In/At Mailbox in POUGHKEEPSIE, NY, date: 06-01-2022 16:39",iFulfill Warehouse
8863640962830,9405511107984875651215,USPS,04-01-2022 00:09,07-01-2022 17:53,"Status: delivered: Description: January 7 12:53 pm Delivered, Front Door/Porch in WHITTIER, CA, date: 07-01-2022 17:53",iFulfill Warehouse
7863623952635,9405511107984875850427,USPS,03-01-2022 23:39,06-01-2022 15:43,"Status: delivered: Description: January 6 10:43 am Delivered, In/At Mailbox in HIGGANUM, CT, date: 06-01-2022 15:43",iFulfill Warehouse
8863651424477,9405511107984876104550,USPS,04-01-2022 19:46,07-01-2022 19:11,"Status: delivered: Description: January 7 2:11 pm Delivered, Front Door/Porch in PUYALLUP, WA, date: 07-01-2022 19:11",iFulfill Warehouse
8863651424477,9405511107984876104550,USPS,04-01-2022 19:46,07-01-2022 19:11,"Status: delivered: Description: January 7 2:11 pm Delivered, Front Door/Porch in PUYALLUP, WA, date: 07-01-2022 19:11",iFulfill Warehouse
7863647686014,9405511107984876112586,USPS,04-01-2022 19:41,06-01-2022 15:12,"Status: delivered: Description: January 6 10:12 am Delivered, Front Door/Porch in STERLING HEIGHTS, MI, date: 06-01-2022 15:12",iFulfill Warehouse
8863640570178,9405511107984876209170,USPS,04-01-2022 19:26,06-01-2022 17:53,"Status: delivered: Description: January 6 12:53 pm Delivered, In/At Mailbox in COLUMBIA, SC, date: 06-01-2022 17:53",iFulfill Warehouse
8863640532448,9405511107984876239320,USPS,04-01-2022 19:21,07-01-2022 17:42,"Status: delivered: Description: January 7 12:42 pm Delivered, Front Door/Porch in UPPER MARLBORO, MD, date: 07-01-2022 17:42",iFulfill Warehouse
7863649966928,9405511107984876543595,USPS,04-01-2022 19:29,07-01-2022 19:14,"Status: delivered: Description: January 7 2:14 pm Delivered, In/At Mailbox in MIDDLEFIELD, CT, date: 07-01-2022 19:14",iFulfill Warehouse
8863640777376,9405511107984876551415,USPS,04-01-2022 19:32,08-01-2022 21:15,"Status: delivered: Description: January 8 4:15 pm Delivered, Front Door/Porch in NORMANGEE, TX, date: 08-01-2022 21:15",iFulfill Warehouse
7863649153070,9405511107984876614684,USPS,04-01-2022 19:55,07-01-2022 19:18,"Status: delivered: Description: January 7 2:18 pm Delivered, In/At Mailbox in FRISCO, TX, date: 07-01-2022 19:18",iFulfill Warehouse
7863612236507,9405511107984887305717,USPS,29-12-2021 23:33,03-01-2022 14:15,"Status: delivered: Description: January 3 9:15 am Delivered, In/At Mailbox in OXFORD, MA, date: 03-01-2022 14:15",iFulfill Warehouse
6863599958050,9405511107984887565715,USPS,29-12-2021 23:48,03-01-2022 23:03,"Status: delivered: Description: January 3 6:03 pm Delivered, Garage or Other Location at Address in BARRE, VT, date: 03-01-2022 23:03",iFulfill Warehouse
7863600755982,9405511107984887772892,USPS,29-12-2021 23:54,03-01-2022 13:08,"Status: delivered: Description: January 3 8:08 am Delivered, Front Door/Porch in BRISTOL, VA, date: 03-01-2022 13:08",iFulfill Warehouse
6863599279568,9405511107984887880047,USPS,29-12-2021 23:24,03-01-2022 20:01,"Status: delivered: Description: January 3 3:01 pm Delivered, Front Door/Porch in MARINE CITY, MI, date: 03-01-2022 20:01",iFulfill Warehouse
7863600902978,9405511107984888623094,USPS,30-12-2021 02:06,03-01-2022 15:51,"Status: delivered: Description: January 3 10:51 am Delivered, In/At Mailbox in AMHERST, NH, date: 03-01-2022 15:51",iFulfill Warehouse
7863600687270,9405511107984888675383,USPS,30-12-2021 02:04,02-01-2022 15:24,"Status: delivered: Description: January 2 10:24 am Delivered, Front Door/Porch in NORTH STONINGTON, CT, date: 02-01-2022 15:24",iFulfill Warehouse
4870215723304,9405511107984997901625,USPS,24-01-2022 23:01,,"Status: in_transit: Description: January 26 4:24 am Departed USPS Regional Facility in SEMINOLE-ORLANDO FL DISTRIBUTION CENTER, date: 26-01-2022 09:24",iFulfill Warehouse
1870093810141,9405511107984997935422,USPS,24-01-2022 22:57,,"Status: in_transit: Description: January 25 8:18 pm Arrived at USPS Regional Destination Facility in COLUMBUS OH DISTRIBUTION CENTER, date: 26-01-2022 01:18",iFulfill Warehouse
3870199887565,9405511107984998397434,USPS,24-01-2022 23:14,,"Status: in_transit: Description: January 26 5:19 am Departed USPS Regional Facility in WILMINGTON DE DISTRIBUTION CENTER, date: 26-01-2022 10:19",iFulfill Warehouse
3870151505062,9449011107984511025294,USPS,20-01-2022 02:34,,"Status: in_transit: Description: January 25 10:39 pm Departed USPS Regional Facility in DES MOINES IA NETWORK DISTRIBUTION CENTER, date: 26-01-2022 03:39",Hardway Warehouse
3870153078615,9449011107984511286527,USPS,20-01-2022 03:21,,"Status: in_transit: Description: January 25 11:59 pm Arrived at USPS Regional Origin Facility in CHICAGO IL NETWORK DISTRIBUTION CENTER, date: 26-01-2022 04:59",Hardway Warehouse
3870153028650,9449011107984511837255,USPS,20-01-2022 02:42,,"Status: in_transit: Description: January 25 5:46 pm Departed USPS Regional Facility in DES MOINES IA NETWORK DISTRIBUTION CENTER, date: 25-01-2022 22:46",Hardway Warehouse
3870164627985,9449011107984511849180,USPS,20-01-2022 02:45,,"Status: in_transit: Description: January 26 12:14 am Departed USPS Regional Facility in DES MOINES IA NETWORK DISTRIBUTION CENTER, date: 26-01-2022 05:14",Hardway Warehouse
3870177217058,9449011107984517074265,USPS,19-01-2022 20:50,24-01-2022 19:32,"Status: delivered: Description: January 24 2:32 pm Delivered, In/At Mailbox in TEMPE, AZ, date: 24-01-2022 19:32",Hardway Warehouse
2870149348511,9449011107984517390068,USPS,19-01-2022 21:06,24-01-2022 17:44,"Status: delivered: Description: January 24 12:44 pm Delivered, Front Door/Porch in SAN DIEGO, CA, date: 24-01-2022 17:44",Hardway Warehouse
2870149348511,9449011107984517390068,USPS,19-01-2022 21:06,24-01-2022 17:44,"Status: delivered: Description: January 24 12:44 pm Delivered, Front Door/Porch in SAN DIEGO, CA, date: 24-01-2022 17:44",Hardway Warehouse
3870164276173,9449011107984517422639,USPS,19-01-2022 21:40,22-01-2022 17:03,"Status: delivered: Description: January 22 12:03 pm Delivered, In/At Mailbox in DENVER, CO, date: 22-01-2022 17:03",Hardway Warehouse
3870163433459,9449011107984517474966,USPS,19-01-2022 21:39,24-01-2022 20:28,"Status: delivered: Description: January 24 3:28 pm Delivered, In/At Mailbox in MIDLAND, TX, date: 24-01-2022 20:28",Hardway Warehouse
2870157126055,9449011107984517763312,USPS,19-01-2022 21:29,22-01-2022 14:38,"Status: delivered: Description: January 22 9:38 am Delivered, In/At Mailbox in HOWELL, MI, date: 22-01-2022 14:38",Hardway Warehouse
6863599955271,9449011107984869494544,USPS,28-12-2021 19:01,11-01-2022 13:38,"Status: delivered: Description: January 11 8:38 am Delivered, PO Box in WILLOW CREEK, MT, date: 11-01-2022 13:38",Hardway Warehouse
7863611177549,9449011107984888601503,USPS,30-12-2021 02:13,05-01-2022 16:16,"Status: delivered: Description: January 5 11:16 am Delivered, In/At Mailbox in BIG BEAR CITY, CA, date: 05-01-2022 16:16",Hardway Warehouse
7863613427172,9449011107984888684872,USPS,30-12-2021 02:10,03-01-2022 19:45,"Status: delivered: Description: January 3 2:45 pm Delivered, Front Door/Porch in LA MIRADA, CA, date: 03-01-2022 19:45",Hardway Warehouse
3870189106489,9449011107984927145074,USPS,22-01-2022 23:33,,"Status: pre_transit: Description: January 22 6:33 pm Shipping Label Created, USPS Awaiting Item in HOMER GLEN, IL, date: 22-01-2022 23:33",Hardway Warehouse
3870162654256,9449011107984927422007,USPS,23-01-2022 00:28,,"Status: in_transit: Description: January 25 11:51 pm Arrived at USPS Regional Origin Facility in CHICAGO IL NETWORK DISTRIBUTION CENTER, date: 26-01-2022 04:51",Hardway Warehouse
3870187929728,9449011107984927450024,USPS,23-01-2022 00:33,,"Status: in_transit: Description: January 26 12:13 am Arrived at USPS Regional Origin Facility in CHICAGO IL NETWORK DISTRIBUTION CENTER, date: 26-01-2022 05:13",Hardway Warehouse
3870176828999,9449011107984927497586,USPS,23-01-2022 00:26,,"Status: in_transit: Description: January 25 11:52 pm Arrived at USPS Regional Origin Facility in CHICAGO IL NETWORK DISTRIBUTION CENTER, date: 26-01-2022 04:52",Hardway Warehouse
3870187867486,9461211107984511303084,USPS,20-01-2022 03:08,,"Status: in_transit: Description: January 25 5:46 pm Departed USPS Regional Facility in DES MOINES IA NETWORK DISTRIBUTION CENTER, date: 25-01-2022 22:46",Hardway Warehouse
3870177220661,9461211107984511522898,USPS,20-01-2022 03:32,,"Status: in_transit: Description: January 25 11:59 pm Departed USPS Regional Origin Facility in CHICAGO IL NETWORK DISTRIBUTION CENTER, date: 26-01-2022 04:59",Hardway Warehouse
3870188404592,9461211107984511892908,USPS,20-01-2022 02:47,,"Status: pre_transit: Description: January 19 9:47 pm Shipping Label Created, USPS Awaiting Item in HOMER GLEN, IL, date: 20-01-2022 02:47",Hardway Warehouse
3870164698107,9461211107984517404518,USPS,19-01-2022 21:42,25-01-2022 15:44,"Status: delivered: Description: January 25 10:44 am Delivered, Front Door/Porch in LEETON, MO, date: 25-01-2022 15:44",Hardway Warehouse
3870153096651,9461211107984517745673,USPS,19-01-2022 21:26,24-01-2022 15:59,"Status: delivered: Description: January 24 10:59 am Delivered, In/At Mailbox in LAS VEGAS, NV, date: 24-01-2022 15:59",Hardway Warehouse
7863636776326,9461211107984520123178,USPS,08-01-2022 00:44,,"Status: in_transit: Description: January 26 4:24 am Arrived at USPS Regional Origin Facility in CHICAGO IL NETWORK DISTRIBUTION CENTER, date: 26-01-2022 09:24",Hardway Warehouse
7863636582470,9461211107984520180164,USPS,08-01-2022 00:47,19-01-2022 18:49,"Status: delivered: Description: January 19 1:49 pm Delivered, Front Door/Porch in KINGMAN, KS, date: 19-01-2022 18:49",Hardway Warehouse
6863598639672,9461211107984860513288,USPS,28-12-2021 23:08,07-01-2022 15:48,"Status: delivered: Description: January 7 10:48 am Delivered, In/At Mailbox in HONOR, MI, date: 07-01-2022 15:48",Hardway Warehouse
6863598841919,9461211107984864056729,USPS,28-12-2021 19:26,07-01-2022 17:43,"Status: delivered: Description: January 7 12:43 pm Delivered, Parcel Locker in DENTON, TX, date: 07-01-2022 17:43",Hardway Warehouse
7863647860327,9461211107984871211593,USPS,04-01-2022 20:29,18-01-2022 14:58,"Status: delivered: Description: January 18 9:58 am Delivered, PO Box in ETHEL, WA, date: 18-01-2022 14:58",iFulfill Warehouse
6863599599400,9461211107984884022636,USPS,29-12-2021 21:55,04-01-2022 15:14,"Status: delivered: Description: January 4 10:14 am Delivered, Left with Individual in COLLINS, MS, date: 04-01-2022 15:14",Hardway Warehouse
